"","GEOID","NAME","variable","estimate","moe"
"878","270531039002","Block Group 2; Census Tract 1039; Hennepin County; Minnesota","median_income",21918,3488
"879","270531040011","Block Group 1; Census Tract 1040.01; Hennepin County; Minnesota","median_income",NA,NA
"880","270531040012","Block Group 2; Census Tract 1040.01; Hennepin County; Minnesota","median_income",76385,21975
"881","270531040013","Block Group 3; Census Tract 1040.01; Hennepin County; Minnesota","median_income",55261,15525
"882","270531040021","Block Group 1; Census Tract 1040.02; Hennepin County; Minnesota","median_income",89013,25083
"883","270531040022","Block Group 2; Census Tract 1040.02; Hennepin County; Minnesota","median_income",NA,NA
"884","270531040023","Block Group 3; Census Tract 1040.02; Hennepin County; Minnesota","median_income",86444,33714
"885","270531040024","Block Group 4; Census Tract 1040.02; Hennepin County; Minnesota","median_income",53348,6233
"886","270531041001","Block Group 1; Census Tract 1041; Hennepin County; Minnesota","median_income",93091,18342
"887","270531041002","Block Group 2; Census Tract 1041; Hennepin County; Minnesota","median_income",83375,23828
"888","270531041003","Block Group 3; Census Tract 1041; Hennepin County; Minnesota","median_income",22500,10125
"889","270531044001","Block Group 1; Census Tract 1044; Hennepin County; Minnesota","median_income",64471,8146
"890","270531044002","Block Group 2; Census Tract 1044; Hennepin County; Minnesota","median_income",63214,29742
"891","270531044003","Block Group 3; Census Tract 1044; Hennepin County; Minnesota","median_income",78301,24185
"892","270531048011","Block Group 1; Census Tract 1048.01; Hennepin County; Minnesota","median_income",13064,2820
"893","270531048012","Block Group 2; Census Tract 1048.01; Hennepin County; Minnesota","median_income",23772,16734
"894","270531048021","Block Group 1; Census Tract 1048.02; Hennepin County; Minnesota","median_income",39177,5932
"895","270531048022","Block Group 2; Census Tract 1048.02; Hennepin County; Minnesota","median_income",28229,9504
"896","270531048023","Block Group 3; Census Tract 1048.02; Hennepin County; Minnesota","median_income",26458,20672
"897","270531049011","Block Group 1; Census Tract 1049.01; Hennepin County; Minnesota","median_income",NA,NA
"898","270531049012","Block Group 2; Census Tract 1049.01; Hennepin County; Minnesota","median_income",NA,NA
"899","270531049021","Block Group 1; Census Tract 1049.02; Hennepin County; Minnesota","median_income",52863,16730
"900","270531049022","Block Group 2; Census Tract 1049.02; Hennepin County; Minnesota","median_income",49911,43455
"901","270531049023","Block Group 3; Census Tract 1049.02; Hennepin County; Minnesota","median_income",25600,19523
"902","270531049024","Block Group 4; Census Tract 1049.02; Hennepin County; Minnesota","median_income",18846,15293
"903","270531049025","Block Group 5; Census Tract 1049.02; Hennepin County; Minnesota","median_income",68977,56563
"904","270531051001","Block Group 1; Census Tract 1051; Hennepin County; Minnesota","median_income",111102,5190
"905","270531051002","Block Group 2; Census Tract 1051; Hennepin County; Minnesota","median_income",120694,29108
"906","270531051003","Block Group 3; Census Tract 1051; Hennepin County; Minnesota","median_income",163250,75011
"907","270531052011","Block Group 1; Census Tract 1052.01; Hennepin County; Minnesota","median_income",94453,44023
"908","270531052012","Block Group 2; Census Tract 1052.01; Hennepin County; Minnesota","median_income",52125,41411
"909","270531052013","Block Group 3; Census Tract 1052.01; Hennepin County; Minnesota","median_income",74643,54523
"910","270531052041","Block Group 1; Census Tract 1052.04; Hennepin County; Minnesota","median_income",53740,6804
"911","270531052042","Block Group 2; Census Tract 1052.04; Hennepin County; Minnesota","median_income",76492,54858
"912","270531052043","Block Group 3; Census Tract 1052.04; Hennepin County; Minnesota","median_income",47386,33242
"913","270531054001","Block Group 1; Census Tract 1054; Hennepin County; Minnesota","median_income",29144,8538
"914","270531054002","Block Group 2; Census Tract 1054; Hennepin County; Minnesota","median_income",97684,16217
"915","270531054003","Block Group 3; Census Tract 1054; Hennepin County; Minnesota","median_income",NA,NA
"916","270531055001","Block Group 1; Census Tract 1055; Hennepin County; Minnesota","median_income",58152,13056
"917","270531055002","Block Group 2; Census Tract 1055; Hennepin County; Minnesota","median_income",68516,35944
"918","270531055003","Block Group 3; Census Tract 1055; Hennepin County; Minnesota","median_income",203750,65222
"919","270531055004","Block Group 4; Census Tract 1055; Hennepin County; Minnesota","median_income",250001,NA
"920","270531056001","Block Group 1; Census Tract 1056; Hennepin County; Minnesota","median_income",28118,8059
"921","270531056002","Block Group 2; Census Tract 1056; Hennepin County; Minnesota","median_income",37298,26723
"922","270531056003","Block Group 3; Census Tract 1056; Hennepin County; Minnesota","median_income",62344,13972
"923","270531056004","Block Group 4; Census Tract 1056; Hennepin County; Minnesota","median_income",38370,5879
"924","270531057001","Block Group 1; Census Tract 1057; Hennepin County; Minnesota","median_income",35833,9673
"925","270531057002","Block Group 2; Census Tract 1057; Hennepin County; Minnesota","median_income",70385,30525
"926","270531057003","Block Group 3; Census Tract 1057; Hennepin County; Minnesota","median_income",58776,9528
"927","270531060001","Block Group 1; Census Tract 1060; Hennepin County; Minnesota","median_income",34615,10669
"928","270531060002","Block Group 2; Census Tract 1060; Hennepin County; Minnesota","median_income",25491,21191
"929","270531060003","Block Group 3; Census Tract 1060; Hennepin County; Minnesota","median_income",15227,10499
"930","270531062001","Block Group 1; Census Tract 1062; Hennepin County; Minnesota","median_income",40125,19524
"931","270531062002","Block Group 2; Census Tract 1062; Hennepin County; Minnesota","median_income",109205,21703
"932","270531062003","Block Group 3; Census Tract 1062; Hennepin County; Minnesota","median_income",54491,32914
"933","270531064001","Block Group 1; Census Tract 1064; Hennepin County; Minnesota","median_income",16875,8608
"934","270531064002","Block Group 2; Census Tract 1064; Hennepin County; Minnesota","median_income",138750,72688
"935","270531065001","Block Group 1; Census Tract 1065; Hennepin County; Minnesota","median_income",250001,NA
"936","270531065002","Block Group 2; Census Tract 1065; Hennepin County; Minnesota","median_income",250001,NA
"937","270531065003","Block Group 3; Census Tract 1065; Hennepin County; Minnesota","median_income",89176,77382
"938","270531065004","Block Group 4; Census Tract 1065; Hennepin County; Minnesota","median_income",89828,13056
"939","270531066001","Block Group 1; Census Tract 1066; Hennepin County; Minnesota","median_income",114519,33319
"940","270531066002","Block Group 2; Census Tract 1066; Hennepin County; Minnesota","median_income",74531,21720
"941","270531067001","Block Group 1; Census Tract 1067; Hennepin County; Minnesota","median_income",71734,9646
"942","270531067002","Block Group 2; Census Tract 1067; Hennepin County; Minnesota","median_income",62663,14763
"943","270531067003","Block Group 3; Census Tract 1067; Hennepin County; Minnesota","median_income",51074,11088
"944","270531069001","Block Group 1; Census Tract 1069; Hennepin County; Minnesota","median_income",39208,19369
"945","270531069002","Block Group 2; Census Tract 1069; Hennepin County; Minnesota","median_income",41417,34535
"946","270531069003","Block Group 3; Census Tract 1069; Hennepin County; Minnesota","median_income",30846,7964
"947","270531070001","Block Group 1; Census Tract 1070; Hennepin County; Minnesota","median_income",65559,16668
"948","270531070002","Block Group 2; Census Tract 1070; Hennepin County; Minnesota","median_income",51442,11253
"949","270531070003","Block Group 3; Census Tract 1070; Hennepin County; Minnesota","median_income",46111,22309
"950","270531074001","Block Group 1; Census Tract 1074; Hennepin County; Minnesota","median_income",34125,24064
"951","270531074002","Block Group 2; Census Tract 1074; Hennepin County; Minnesota","median_income",70500,15623
"952","270531075001","Block Group 1; Census Tract 1075; Hennepin County; Minnesota","median_income",103646,32493
"953","270531075002","Block Group 2; Census Tract 1075; Hennepin County; Minnesota","median_income",84868,30701
"954","270531076001","Block Group 1; Census Tract 1076; Hennepin County; Minnesota","median_income",134643,37600
"955","270531076002","Block Group 2; Census Tract 1076; Hennepin County; Minnesota","median_income",110074,13191
"956","270531076003","Block Group 3; Census Tract 1076; Hennepin County; Minnesota","median_income",131438,47500
"957","270531076004","Block Group 4; Census Tract 1076; Hennepin County; Minnesota","median_income",97679,28955
"958","270531080001","Block Group 1; Census Tract 1080; Hennepin County; Minnesota","median_income",86726,38826
"959","270531080002","Block Group 2; Census Tract 1080; Hennepin County; Minnesota","median_income",95423,16186
"960","270531080003","Block Group 3; Census Tract 1080; Hennepin County; Minnesota","median_income",NA,NA
"961","270531080004","Block Group 4; Census Tract 1080; Hennepin County; Minnesota","median_income",177083,89859
"962","270531086001","Block Group 1; Census Tract 1086; Hennepin County; Minnesota","median_income",103828,80143
"963","270531086002","Block Group 2; Census Tract 1086; Hennepin County; Minnesota","median_income",60500,4846
"964","270531086003","Block Group 3; Census Tract 1086; Hennepin County; Minnesota","median_income",72200,18750
"965","270531087001","Block Group 1; Census Tract 1087; Hennepin County; Minnesota","median_income",90458,16861
"966","270531087002","Block Group 2; Census Tract 1087; Hennepin County; Minnesota","median_income",97542,25220
"967","270531087003","Block Group 3; Census Tract 1087; Hennepin County; Minnesota","median_income",71395,34216
"968","270531088001","Block Group 1; Census Tract 1088; Hennepin County; Minnesota","median_income",69565,20366
"969","270531088002","Block Group 2; Census Tract 1088; Hennepin County; Minnesota","median_income",NA,NA
"970","270531088003","Block Group 3; Census Tract 1088; Hennepin County; Minnesota","median_income",100455,36087
"971","270531088004","Block Group 4; Census Tract 1088; Hennepin County; Minnesota","median_income",47230,29682
"972","270531089001","Block Group 1; Census Tract 1089; Hennepin County; Minnesota","median_income",87679,23299
"973","270531089002","Block Group 2; Census Tract 1089; Hennepin County; Minnesota","median_income",98281,19914
"974","270531089003","Block Group 3; Census Tract 1089; Hennepin County; Minnesota","median_income",63750,48717
"975","270531090001","Block Group 1; Census Tract 1090; Hennepin County; Minnesota","median_income",105521,23425
"976","270531090002","Block Group 2; Census Tract 1090; Hennepin County; Minnesota","median_income",149572,40581
"977","270531091001","Block Group 1; Census Tract 1091; Hennepin County; Minnesota","median_income",115438,24699
"978","270531091002","Block Group 2; Census Tract 1091; Hennepin County; Minnesota","median_income",49763,23275
"979","270531091003","Block Group 3; Census Tract 1091; Hennepin County; Minnesota","median_income",114405,65745
"980","270531091004","Block Group 4; Census Tract 1091; Hennepin County; Minnesota","median_income",86736,27809
"981","270531091005","Block Group 5; Census Tract 1091; Hennepin County; Minnesota","median_income",149273,19571
"982","270531092001","Block Group 1; Census Tract 1092; Hennepin County; Minnesota","median_income",49375,9982
"983","270531092002","Block Group 2; Census Tract 1092; Hennepin County; Minnesota","median_income",64630,21153
"984","270531092003","Block Group 3; Census Tract 1092; Hennepin County; Minnesota","median_income",92015,28331
"985","270531093001","Block Group 1; Census Tract 1093; Hennepin County; Minnesota","median_income",97679,42925
"986","270531093002","Block Group 2; Census Tract 1093; Hennepin County; Minnesota","median_income",88542,34503
"987","270531093003","Block Group 3; Census Tract 1093; Hennepin County; Minnesota","median_income",85685,18958
"988","270531093004","Block Group 4; Census Tract 1093; Hennepin County; Minnesota","median_income",90391,43025
"989","270531094001","Block Group 1; Census Tract 1094; Hennepin County; Minnesota","median_income",95515,50356
"990","270531094002","Block Group 2; Census Tract 1094; Hennepin County; Minnesota","median_income",84643,12175
"991","270531097001","Block Group 1; Census Tract 1097; Hennepin County; Minnesota","median_income",104250,57919
"992","270531097002","Block Group 2; Census Tract 1097; Hennepin County; Minnesota","median_income",98244,11072
"993","270531097003","Block Group 3; Census Tract 1097; Hennepin County; Minnesota","median_income",62300,27412
"994","270531098001","Block Group 1; Census Tract 1098; Hennepin County; Minnesota","median_income",NA,NA
"995","270531098002","Block Group 2; Census Tract 1098; Hennepin County; Minnesota","median_income",151705,25638
"996","270531098003","Block Group 3; Census Tract 1098; Hennepin County; Minnesota","median_income",105568,25581
"997","270531098004","Block Group 4; Census Tract 1098; Hennepin County; Minnesota","median_income",85905,11978
"998","270531098005","Block Group 5; Census Tract 1098; Hennepin County; Minnesota","median_income",156625,28077
"999","270531099001","Block Group 1; Census Tract 1099; Hennepin County; Minnesota","median_income",69708,20743
"1000","270531099002","Block Group 2; Census Tract 1099; Hennepin County; Minnesota","median_income",119531,43375
"1001","270531099003","Block Group 3; Census Tract 1099; Hennepin County; Minnesota","median_income",115833,64188
"1002","270531099004","Block Group 4; Census Tract 1099; Hennepin County; Minnesota","median_income",111895,39804
"1003","270531100001","Block Group 1; Census Tract 1100; Hennepin County; Minnesota","median_income",70568,11028
"1004","270531100002","Block Group 2; Census Tract 1100; Hennepin County; Minnesota","median_income",149615,42557
"1005","270531101001","Block Group 1; Census Tract 1101; Hennepin County; Minnesota","median_income",107552,24556
"1006","270531101002","Block Group 2; Census Tract 1101; Hennepin County; Minnesota","median_income",113929,28524
"1007","270531101003","Block Group 3; Census Tract 1101; Hennepin County; Minnesota","median_income",48984,24113
"1008","270531102001","Block Group 1; Census Tract 1102; Hennepin County; Minnesota","median_income",69129,9623
"1009","270531102002","Block Group 2; Census Tract 1102; Hennepin County; Minnesota","median_income",103906,19634
"1010","270531102003","Block Group 3; Census Tract 1102; Hennepin County; Minnesota","median_income",103370,21397
"1011","270531102004","Block Group 4; Census Tract 1102; Hennepin County; Minnesota","median_income",91898,26410
"1012","270531104001","Block Group 1; Census Tract 1104; Hennepin County; Minnesota","median_income",67981,42923
"1013","270531104002","Block Group 2; Census Tract 1104; Hennepin County; Minnesota","median_income",74375,18481
"1014","270531105001","Block Group 1; Census Tract 1105; Hennepin County; Minnesota","median_income",111875,48800
"1015","270531105002","Block Group 2; Census Tract 1105; Hennepin County; Minnesota","median_income",102394,36871
"1016","270531105003","Block Group 3; Census Tract 1105; Hennepin County; Minnesota","median_income",79792,28404
"1017","270531105004","Block Group 4; Census Tract 1105; Hennepin County; Minnesota","median_income",60357,43985
"1018","270531105005","Block Group 5; Census Tract 1105; Hennepin County; Minnesota","median_income",108272,28910
"1019","270531108001","Block Group 1; Census Tract 1108; Hennepin County; Minnesota","median_income",95250,27958
"1020","270531108002","Block Group 2; Census Tract 1108; Hennepin County; Minnesota","median_income",96838,27721
"1021","270531108003","Block Group 3; Census Tract 1108; Hennepin County; Minnesota","median_income",93571,34099
"1022","270531108004","Block Group 4; Census Tract 1108; Hennepin County; Minnesota","median_income",113333,16358
"1023","270531109001","Block Group 1; Census Tract 1109; Hennepin County; Minnesota","median_income",102232,51222
"1024","270531109002","Block Group 2; Census Tract 1109; Hennepin County; Minnesota","median_income",111800,32680
"1025","270531109003","Block Group 3; Census Tract 1109; Hennepin County; Minnesota","median_income",116466,69686
"1026","270531111001","Block Group 1; Census Tract 1111; Hennepin County; Minnesota","median_income",65250,42987
"1027","270531111002","Block Group 2; Census Tract 1111; Hennepin County; Minnesota","median_income",140075,78039
"1028","270531111003","Block Group 3; Census Tract 1111; Hennepin County; Minnesota","median_income",119886,34058
"1029","270531111004","Block Group 4; Census Tract 1111; Hennepin County; Minnesota","median_income",111346,22893
"1030","270531112001","Block Group 1; Census Tract 1112; Hennepin County; Minnesota","median_income",167700,45826
"1031","270531112002","Block Group 2; Census Tract 1112; Hennepin County; Minnesota","median_income",168750,52979
"1032","270531112003","Block Group 3; Census Tract 1112; Hennepin County; Minnesota","median_income",162125,37593
"1033","270531113001","Block Group 1; Census Tract 1113; Hennepin County; Minnesota","median_income",224219,48673
"1034","270531113002","Block Group 2; Census Tract 1113; Hennepin County; Minnesota","median_income",148438,76863
"1035","270531113003","Block Group 3; Census Tract 1113; Hennepin County; Minnesota","median_income",150000,23629
"1036","270531113004","Block Group 4; Census Tract 1113; Hennepin County; Minnesota","median_income",186528,61479
"1037","270531113005","Block Group 5; Census Tract 1113; Hennepin County; Minnesota","median_income",144306,76376
"1038","270531114001","Block Group 1; Census Tract 1114; Hennepin County; Minnesota","median_income",250001,NA
"1039","270531114002","Block Group 2; Census Tract 1114; Hennepin County; Minnesota","median_income",221855,89441
"1040","270531114003","Block Group 3; Census Tract 1114; Hennepin County; Minnesota","median_income",219474,95816
"1041","270531114004","Block Group 4; Census Tract 1114; Hennepin County; Minnesota","median_income",122639,19925
"1042","270531115001","Block Group 1; Census Tract 1115; Hennepin County; Minnesota","median_income",216591,104044
"1043","270531115002","Block Group 2; Census Tract 1115; Hennepin County; Minnesota","median_income",184813,38631
"1044","270531115003","Block Group 3; Census Tract 1115; Hennepin County; Minnesota","median_income",152344,30544
"1045","270531115004","Block Group 4; Census Tract 1115; Hennepin County; Minnesota","median_income",156563,66327
"1046","270531115005","Block Group 5; Census Tract 1115; Hennepin County; Minnesota","median_income",113051,73242
"1047","270531116001","Block Group 1; Census Tract 1116; Hennepin County; Minnesota","median_income",104947,88921
"1048","270531116002","Block Group 2; Census Tract 1116; Hennepin County; Minnesota","median_income",163676,28203
"1049","270531116003","Block Group 3; Census Tract 1116; Hennepin County; Minnesota","median_income",152438,80847
"1050","270531116004","Block Group 4; Census Tract 1116; Hennepin County; Minnesota","median_income",91563,29128
"1051","270531225001","Block Group 1; Census Tract 1225; Hennepin County; Minnesota","median_income",109346,15086
"1052","270531225002","Block Group 2; Census Tract 1225; Hennepin County; Minnesota","median_income",108864,15889
"1053","270531225003","Block Group 3; Census Tract 1225; Hennepin County; Minnesota","median_income",89583,33605
"1054","270531226001","Block Group 1; Census Tract 1226; Hennepin County; Minnesota","median_income",119750,26545
"1055","270531226002","Block Group 2; Census Tract 1226; Hennepin County; Minnesota","median_income",100417,45178
"1056","270531255001","Block Group 1; Census Tract 1255; Hennepin County; Minnesota","median_income",95625,22744
"1057","270531255002","Block Group 2; Census Tract 1255; Hennepin County; Minnesota","median_income",48705,12138
"1058","270531255003","Block Group 3; Census Tract 1255; Hennepin County; Minnesota","median_income",NA,NA
"1059","270531255004","Block Group 4; Census Tract 1255; Hennepin County; Minnesota","median_income",73684,16691
"1060","270531256001","Block Group 1; Census Tract 1256; Hennepin County; Minnesota","median_income",95694,31766
"1061","270531256002","Block Group 2; Census Tract 1256; Hennepin County; Minnesota","median_income",75875,22143
"1062","270531256003","Block Group 3; Census Tract 1256; Hennepin County; Minnesota","median_income",21083,10980
"1063","270531257001","Block Group 1; Census Tract 1257; Hennepin County; Minnesota","median_income",57632,22248
"1064","270531257002","Block Group 2; Census Tract 1257; Hennepin County; Minnesota","median_income",75083,10447
"1065","270531257003","Block Group 3; Census Tract 1257; Hennepin County; Minnesota","median_income",52708,15390
"1066","270531258001","Block Group 1; Census Tract 1258; Hennepin County; Minnesota","median_income",82195,13380
"1067","270531258002","Block Group 2; Census Tract 1258; Hennepin County; Minnesota","median_income",49663,29698
"1068","270531258003","Block Group 3; Census Tract 1258; Hennepin County; Minnesota","median_income",45313,16698
"1069","270531258004","Block Group 4; Census Tract 1258; Hennepin County; Minnesota","median_income",NA,NA
"1070","270531259001","Block Group 1; Census Tract 1259; Hennepin County; Minnesota","median_income",35507,10696
"1071","270531259002","Block Group 2; Census Tract 1259; Hennepin County; Minnesota","median_income",43125,18396
"1072","270531259003","Block Group 3; Census Tract 1259; Hennepin County; Minnesota","median_income",79810,39502
"1073","270531260001","Block Group 1; Census Tract 1260; Hennepin County; Minnesota","median_income",46410,17579
"1074","270531260002","Block Group 2; Census Tract 1260; Hennepin County; Minnesota","median_income",NA,NA
"1075","270531260003","Block Group 3; Census Tract 1260; Hennepin County; Minnesota","median_income",20694,20030
"1076","270531260004","Block Group 4; Census Tract 1260; Hennepin County; Minnesota","median_income",32356,12837
"1077","270531261011","Block Group 1; Census Tract 1261.01; Hennepin County; Minnesota","median_income",109464,82648
"1078","270531261012","Block Group 2; Census Tract 1261.01; Hennepin County; Minnesota","median_income",73047,23973
"1079","270531261013","Block Group 3; Census Tract 1261.01; Hennepin County; Minnesota","median_income",72417,64195
"1080","270531261021","Block Group 1; Census Tract 1261.02; Hennepin County; Minnesota","median_income",87479,27748
"1081","270531261022","Block Group 2; Census Tract 1261.02; Hennepin County; Minnesota","median_income",93125,75404
"1082","270531261023","Block Group 3; Census Tract 1261.02; Hennepin County; Minnesota","median_income",182500,47620
"1083","270531261024","Block Group 4; Census Tract 1261.02; Hennepin County; Minnesota","median_income",109041,33446
"1084","270531261025","Block Group 5; Census Tract 1261.02; Hennepin County; Minnesota","median_income",NA,NA
"1085","270531262011","Block Group 1; Census Tract 1262.01; Hennepin County; Minnesota","median_income",8125,7569
"1086","270531262012","Block Group 2; Census Tract 1262.01; Hennepin County; Minnesota","median_income",110733,56578
"1087","270531262013","Block Group 3; Census Tract 1262.01; Hennepin County; Minnesota","median_income",140250,36946
"1088","270531262021","Block Group 1; Census Tract 1262.02; Hennepin County; Minnesota","median_income",131719,22264
"1089","270531262022","Block Group 2; Census Tract 1262.02; Hennepin County; Minnesota","median_income",129762,17838
"1090","270531262023","Block Group 3; Census Tract 1262.02; Hennepin County; Minnesota","median_income",138503,29493
"1091","270531262024","Block Group 4; Census Tract 1262.02; Hennepin County; Minnesota","median_income",106356,53873
"1092","270531263001","Block Group 1; Census Tract 1263; Hennepin County; Minnesota","median_income",89327,67042
"1093","270531263002","Block Group 2; Census Tract 1263; Hennepin County; Minnesota","median_income",NA,NA
"1094","270531263003","Block Group 3; Census Tract 1263; Hennepin County; Minnesota","median_income",15485,2703
"1095","270531263004","Block Group 4; Census Tract 1263; Hennepin County; Minnesota","median_income",94327,38512
"1096","270539800001","Block Group 1; Census Tract 9800; Hennepin County; Minnesota","median_income",NA,NA
"1097","270539801001","Block Group 1; Census Tract 9801; Hennepin County; Minnesota","median_income",NA,NA
"1098","270539801002","Block Group 2; Census Tract 9801; Hennepin County; Minnesota","median_income",25950,12954
